name,mana_cost,cmc,type_line,oracle_text,colors,color_identity,rarity,set,set_name,collector_number,power,toughness,loyalty,produced_mana,keywords,tags,legal_formats
Blazing Bomb,{R},1.0,Creature — Elemental,"Whenever you cast a noncreature spell, if at least four mana was spent to cast it, put a +1/+1 counter on this creature.
Blow Up — {T}, Sacrifice this creature: It deals damage equal to its power to target creature. Activate only as a sorcery.",R,R,common,FIN,Final Fantasy,130,1,1,,,Blow Up,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Blazing Firesinger // Seething Song,{2}{R} // {2}{R},3.0,Creature — Dwarf Bard // Instant,,R,R,uncommon,SOS,Secrets of Strixhaven,109,2,3,,R,Prepared,,"standard,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Blech, Loafing Pest",{1}{B}{G},3.0,Legendary Creature — Pest,"Whenever you gain life, put a +1/+1 counter on each Pest, Bat, Insect, Snake, and Spider you control.","B,G","B,G",rare,SOS,Secrets of Strixhaven,298,3,4,,,,lifegain;pump,"standard,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Blighted Blackthorn,{4}{B},5.0,Creature — Treefolk Warlock,"Whenever this creature enters or attacks, you may blight 2. If you do, you draw a card and lose 1 life. (To blight 2, put two -1/-1 counters on a creature you control.)",B,B,common,ECL,Lorwyn Eclipsed,90,3,7,,,Blight,draw,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Blood Hustler,{1}{B},2.0,Creature — Vampire Rogue,"Whenever you commit a crime, put a +1/+1 counter on this creature. This ability triggers only once each turn. (Targeting opponents, anything they control, and/or cards in their graveyards is a crime.)
{3}{B}: Target opponent loses 1 life and you gain 1 life.",B,B,uncommon,OTJ,Outlaws of Thunder Junction,80,1,1,,,,lifegain;pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Bloodghast,{B}{B},2.0,Creature — Vampire Spirit,"This creature can't block.
This creature has haste as long as an opponent has 10 or less life.
Landfall — Whenever a land you control enters, you may return this card from your graveyard to the battlefield.",B,B,rare,LCC,The Lost Caverns of Ixalan Commander,184,2,1,,,Landfall,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel,predh"
Bloodletter of Aclazotz,{1}{B}{B}{B},4.0,Creature — Vampire Demon,"Flying
If an opponent would lose life during your turn, they lose twice that much life instead. (Damage causes loss of life.)",B,B,mythic,LCI,The Lost Caverns of Ixalan,336,2,4,,,Flying,flying,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Bloodthirsty Conqueror,{3}{B}{B},5.0,Creature — Vampire Knight,"Flying, deathtouch
Whenever an opponent loses life, you gain that much life. (Damage causes loss of life.)",B,B,mythic,FDN,Foundations,318,5,5,,,Deathtouch;Flying,deathtouch;flying;lifegain,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Bloodtithe Collector,{4}{B},5.0,Creature — Vampire Noble,"Flying
When this creature enters, if an opponent lost life this turn, each opponent discards a card.",B,B,uncommon,FDN,Foundations,751,3,4,,,Flying,discard;flying,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Bloom Tender,{1}{G},2.0,Creature — Elf Druid,"Vivid — {T}: For each color among permanents you control, add one mana of that color.",G,G,mythic,ECL,Lorwyn Eclipsed,390,1,1,,"B,G,R,U,W",Vivid,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel,predh"
Blooming Stinger,{1}{G},2.0,Creature — Plant Scorpion,"Deathtouch
When this creature enters, another target creature you control gains deathtouch until end of turn.",G,G,common,EOE,Edge of Eternities,174,2,2,,,Deathtouch,deathtouch;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Bloomvine Regent // Claim Territory,{3}{G}{G} // {2}{G},5.0,Creature — Dragon // Sorcery — Omen,,G,G,rare,TDM,Tarkir: Dragonstorm,136,4,5,,,Flying,flying,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Blossoming Tortoise,{2}{G}{G},4.0,Creature — Turtle,"Whenever this creature enters or attacks, mill three cards, then return a land card from your graveyard to the battlefield tapped.
Activated abilities of lands you control cost {1} less to activate.
Land creatures you control get +1/+1.",G,G,mythic,WOE,Wilds of Eldraine,163,3,3,,,Mill,mill;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Boar-q-pine,{2}{R},3.0,Creature — Boar Porcupine,"Whenever you cast a noncreature spell, put a +1/+1 counter on this creature.",R,R,common,TLA,Avatar: The Last Airbender,124,2,2,,,,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Boggart Cursecrafter,{B}{R},2.0,Creature — Goblin Warlock,"Deathtouch
Whenever another Goblin you control dies, this creature deals 1 damage to each opponent.","B,R","B,R",uncommon,ECL,Lorwyn Eclipsed,331,2,3,,,Deathtouch,deathtouch;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Boggart Prankster,{1}{B},2.0,Creature — Goblin Warrior,"Whenever you attack, target attacking Goblin you control gets +1/+0 until end of turn.",B,B,common,ECL,Lorwyn Eclipsed,93,1,3,,,,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Bogwater Lumaret,{B}{G},2.0,Creature — Spirit Frog,"Whenever this creature or another creature you control enters, you gain 1 life.","B,G","B,G",common,SOS,Secrets of Strixhaven,177,2,2,,,,lifegain;tribal,"standard,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Boilerbilges Ripper,{4}{R},5.0,Creature — Human Assassin,"When this creature enters, you may sacrifice another creature or enchantment. When you do, this creature deals 2 damage to any target.",R,R,common,DSK,Duskmourn: House of Horror,127,4,4,,,,tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Boiling Rock Rioter,{2}{B},3.0,Creature — Human Rogue Ally,"Firebending 1 (Whenever this creature attacks, add {R}. This mana lasts until end of combat.)
Tap an untapped Ally you control: Exile target card from a graveyard.
Whenever this creature attacks, you may cast an Ally spell from among cards you own exiled with this creature.",B,B,rare,TLA,Avatar: The Last Airbender,87,3,3,,R,Firebending,ramp;removal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Boldwyr Aggressor,{3}{R}{R},5.0,Creature — Giant Warrior,"Double strike
Other Giants you control have double strike.",R,R,uncommon,ECL,Lorwyn Eclipsed,125,2,5,,,Double strike,tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Bolrac-Clan Basher,{4}{R}{R},6.0,Creature — Cyclops Warrior,"Double strike, trample
Disguise {3}{R}{R} (You may cast this card face down for {3} as a 2/2 creature with ward {2}. Turn it face up any time for its disguise cost.)",R,R,uncommon,MKM,Murders at Karlov Manor,112,3,2,,,Trample;Disguise;Double strike,protection;trample,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
Bone-Cairn Butcher,{1}{R}{W}{B},4.0,Creature — Demon,"Mobilize 2 (Whenever this creature attacks, create two tapped and attacking 1/1 red Warrior creature tokens. Sacrifice them at the beginning of the next end step.)
Attacking tokens you control have deathtouch.","B,R,W","B,R,W",uncommon,TDM,Tarkir: Dragonstorm,173,4,4,,,Mobilize,token;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Bonebind Orator,{1}{B},2.0,Creature — Squirrel Warlock Bard,"{3}{B}, Exile this card from your graveyard: Return another target creature card from your graveyard to your hand.",B,B,common,BLB,Bloomburrow,84,2,2,,,,tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Bonecache Overseer,{B},1.0,Creature — Squirrel Warlock,"{T}, Pay 1 life: Draw a card. Activate only if three or more cards left your graveyard this turn or if you've sacrificed a Food this turn.",B,B,uncommon,BLB,Bloomburrow,85,1,1,,,,draw,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Boneclub Berserker,{3}{R},4.0,Creature — Goblin Berserker,This creature gets +2/+0 for each other Goblin you control.,R,R,common,ECL,Lorwyn Eclipsed,126,2,4,,,,pump;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Bonehoard Dracosaur,{3}{R}{R},5.0,Creature — Dinosaur Dragon,"Flying, first strike
At the beginning of your upkeep, exile the top two cards of your library. You may play them this turn. If you exiled a land card this way, create a 3/1 red Dinosaur creature token. If you exiled a nonland card this way, create a Treasure token.",R,R,mythic,PLCI,The Lost Caverns of Ixalan Promos,134s,5,5,,,Flying;First strike;Treasure,flying;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Boneyard Desecrator,{3}{B},4.0,Creature — Zombie Mercenary,"Menace
{1}{B}, Sacrifice another creature: Put a +1/+1 counter on this creature. If an outlaw was sacrificed this way, create a Treasure token. (Assassins, Mercenaries, Pirates, Rogues, and Warlocks are outlaws.)",B,B,common,OTJ,Outlaws of Thunder Junction,81,3,4,,,Treasure;Menace,menace;pump;token;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
"Bonny Pall, Clearcutter",{3}{G}{U}{U},6.0,Legendary Creature — Giant Scout,"Reach
When Bonny Pall enters, create Beau, a legendary blue Ox creature token with ""Beau's power and toughness are each equal to the number of lands you control.""
Whenever you attack, draw a card, then you may put a land card from your hand or graveyard onto the battlefield.","G,U","G,U",rare,POTJ,Outlaws of Thunder Junction Promos,196s,6,5,,,Reach,draw;reach;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
Boom Scholar,{1}{R}{G},3.0,Creature — Goblin Advisor,"Exhaust abilities of other permanents you control cost {2} less to activate.
Exhaust — {4}{R}{G}: Creatures and Vehicles you control gain trample until end of turn. Put two +1/+1 counters on this creature. (Activate each exhaust ability only once.)","G,R","G,R",uncommon,DFT,Aetherdrift,189,3,3,,,Exhaust,pump;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Boulderborn Dragon,{5},5.0,Artifact Creature — Dragon,"Flying, vigilance
Whenever this creature attacks, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)",,,common,TDM,Tarkir: Dragonstorm,239,3,3,,,Flying;Surveil;Vigilance,flying;surveil;vigilance,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Boundary Lands Ranger,{1}{R},2.0,Creature — Human Ranger,"At the beginning of combat on your turn, if you control a creature with power 4 or greater, you may discard a card. If you do, draw a card.",R,R,common,PIO,Pioneer Masters,126,2,2,,,,draw,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
Bounding Felidar,{5}{W},6.0,Creature — Cat Beast Mount,"Whenever this creature attacks while saddled, put a +1/+1 counter on each other creature you control. You gain 1 life for each of those creatures.
Saddle 2 (Tap any number of other creatures you control with total power 2 or more: This Mount becomes saddled until end of turn. Saddle only as a sorcery.)",W,W,uncommon,OTJ,Outlaws of Thunder Junction,5,4,7,,,Saddle,lifegain;pump;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Bramble Familiar // Fetch Quest,{1}{G} // {5}{G}{G},2.0,Creature — Elemental Raccoon // Sorcery — Adventure,,G,G,rare,PWOE,Wilds of Eldraine Promos,164p,2,2,,G,Mill,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
Brambleback Brute,{2}{R},3.0,Creature — Giant Warrior,"This creature enters with two -1/-1 counters on it.
{1}{R}, Remove a counter from this creature: Target creature can't block this turn. Activate only as a sorcery.",R,R,common,ECL,Lorwyn Eclipsed,128,4,5,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Brambleguard Captain,{3}{R},4.0,Creature — Mouse Soldier,"At the beginning of combat on your turn, target creature you control gets +X/+0 until end of turn, where X is this creature's power.",R,R,uncommon,BLB,Bloomburrow,127,2,3,,,,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Brambleguard Veteran,{1}{G}{G},3.0,Creature — Raccoon Warrior,"Whenever you expend 4, Raccoons you control get +1/+1 and gain vigilance until end of turn. (You expend 4 as you spend your fourth total mana to cast spells during a turn.)",G,G,uncommon,BLB,Bloomburrow,165,3,4,,,,tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Brave-Kin Duo,{W},1.0,Creature — Rabbit Mouse,"{1}, {T}: Target creature gets +1/+1 until end of turn. Activate only as a sorcery.",W,W,common,BLB,Bloomburrow,3,1,1,,,,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Brazen Blademaster,{2}{R},3.0,Creature — Orc Pirate,"Whenever this creature attacks while you control two or more artifacts, it gets +2/+1 until end of turn.",R,R,common,LCI,The Lost Caverns of Ixalan,136,2,3,,,,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Brazen Collector,{1}{R},2.0,Creature — Raccoon Rogue,"First strike
Whenever this creature attacks, add {R}. Until end of turn, you don't lose this mana as steps and phases end.",R,R,uncommon,BLB,Bloomburrow,128,2,1,,R,First strike,ramp,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Brazen Scourge,{1}{R}{R},3.0,Creature — Gremlin,Haste (This creature can attack and {T} as soon as it comes under your control.),R,R,uncommon,KLD,Kaladesh,107†,3,3,,,Haste,haste,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Bre of Clan Stoutarm,{2}{R}{W},4.0,Legendary Creature — Giant Warrior,"{1}{W}, {T}: Another target creature you control gains flying and lifelink until end of turn.
At the beginning of your end step, if you gained life this turn, exile cards from the top of your library until you exile a nonland card. You may cast that card without paying its mana cost if the spell's mana value is less than or equal to the amount of life you gained this turn. Otherwise, put it into your hand.","R,W","R,W",rare,ECL,Lorwyn Eclipsed,207,4,4,,,,lifegain;mill;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Breeches, Eager Pillager",{2}{R},3.0,Legendary Creature — Goblin Pirate,"First strike
Whenever a Pirate you control attacks, choose one that hasn't been chosen this turn —
• Create a Treasure token.
• Target creature can't block this turn.
• Exile the top card of your library. You may play it this turn.",R,R,rare,SLD,Secret Lair Drop,1551,3,3,,,First strike;Treasure,token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
"Breeches, the Blastmaker",{1}{U}{R},3.0,Legendary Creature — Goblin Pirate,"Menace
Whenever you cast your second spell each turn, you may sacrifice an artifact. If you do, flip a coin. When you win the flip, copy that spell. You may choose new targets for the copy. When you lose the flip, Breeches deals damage equal to that spell's mana value to any target.","R,U","R,U",rare,POTJ,Outlaws of Thunder Junction Promos,197p,3,3,,,Menace,menace,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
"Bria, Riptide Rogue",{2}{U}{R},4.0,Legendary Creature — Otter Rogue,"Prowess (Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)
Other creatures you control have prowess. (If a creature has multiple instances of prowess, each triggers separately.)
Whenever you cast a noncreature spell, target creature you control can't be blocked this turn.","R,U","R,U",mythic,BLB,Bloomburrow,379,3,3,,,Prowess,pump;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Bridled Bighorn,{3}{W},4.0,Creature — Sheep Mount,"Vigilance
Whenever this creature attacks while saddled, create a 1/1 white Sheep creature token.
Saddle 2 (Tap any number of other creatures you control with total power 2 or more: This Mount becomes saddled until end of turn. Saddle only as a sorcery.)",W,W,common,OTJ,Outlaws of Thunder Junction,7,3,4,,,Saddle;Vigilance,token;tribal;vigilance,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Brightblade Stoat,{1}{W},2.0,Creature — Weasel Soldier,"First strike, lifelink",W,W,uncommon,BLB,Bloomburrow,4,2,2,,,Lifelink;First strike,lifegain,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Brightfield Glider,{W},1.0,Creature — Possum Mount,"Vigilance
Whenever this creature attacks while saddled, it gets +1/+2 and gains flying until end of turn.
Saddle 3 (Tap any number of other creatures you control with total power 3 or more: This Mount becomes saddled until end of turn. Saddle only as a sorcery.)",W,W,common,DFT,Aetherdrift,4,1,1,,,Saddle;Vigilance,pump;tribal;vigilance,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Brightfield Mustang,{3}{W},4.0,Creature — Horse Mount,"Whenever this creature attacks while saddled, untap it and put a +1/+1 counter on it.
Saddle 1 (Tap any number of other creatures you control with total power 1 or more: This Mount becomes saddled until end of turn. Saddle only as a sorcery.)",W,W,common,DFT,Aetherdrift,5,3,3,,,Saddle,pump;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Brightglass Gearhulk,{G}{G}{W}{W},4.0,Artifact Creature — Construct,"First strike, trample
When this creature enters, you may search your library for up to two artifact, creature, and/or enchantment cards with mana value 1 or less, reveal them, put them into your hand, then shuffle.","G,W","G,W",mythic,DFT,Aetherdrift,547,4,4,,,First strike;Trample,trample,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Brightspear Zealot,{2}{W},3.0,Creature — Human Soldier,"Vigilance
This creature gets +2/+0 as long as you've cast two or more spells this turn.",W,W,common,EOE,Edge of Eternities,8,2,4,,,Vigilance,pump;vigilance,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
"Brigid, Clachan's Heart // Brigid, Doun's Mind",,3.0,Legendary Creature — Kithkin Warrior // Legendary Creature — Kithkin Soldier,,,"G,W",rare,PECL,Lorwyn Eclipsed Promos,7p,,,,G,Transform,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Brineborn Cutthroat,{1}{U},2.0,Creature — Merfolk Pirate,"Flash (You may cast this spell any time you could cast an instant.)
Whenever you cast a spell during an opponent's turn, put a +1/+1 counter on this creature.",U,U,uncommon,M20,Core Set 2020,50,2,1,,,Flash,flash;pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Bringer of the Last Gift,{6}{B}{B},8.0,Creature — Vampire Demon,"Flying
When this creature enters, if you cast it, each player sacrifices all other creatures they control. Then each player returns all creature cards from their graveyard that weren't put there this way to the battlefield.",B,B,rare,LCI,The Lost Caverns of Ixalan,337,6,6,,,Flying,flying;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
Bristlebane Battler,{1}{G},2.0,Creature — Kithkin Soldier,"Trample, ward {2}
This creature enters with five -1/-1 counters on it.
Whenever another creature you control enters while this creature has a -1/-1 counter on it, remove a -1/-1 counter from this creature.",G,G,rare,ECL,Lorwyn Eclipsed,325,6,6,,,Trample;Ward,protection;trample;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Bristlebane Outrider,{3}{G},4.0,Creature — Kithkin Knight,"This creature can't be blocked by creatures with power 2 or less.
As long as another creature entered the battlefield under your control this turn, this creature gets +2/+0.",G,G,uncommon,ECL,Lorwyn Eclipsed,169,3,5,,,,pump;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Bristlebud Farmer,{2}{G}{G},4.0,Creature — Plant Druid,"Trample
When this creature enters, create two Food tokens. (They're artifacts with ""{2}, {T}, Sacrifice this token: You gain 3 life."")
Whenever this creature attacks, you may sacrifice a Food. If you do, mill three cards. You may put a permanent card from among them into your hand.",G,G,mythic,BIG,The Big Score,82,5,5,,,Food;Trample;Mill,lifegain;mill;token;trample,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
Bristlepack Sentry,{1}{G},2.0,Creature — Plant Wolf,"Defender
As long as you control a creature with power 4 or greater, this creature can attack as though it didn't have defender.",G,G,common,OTJ,Outlaws of Thunder Junction,156,3,3,,,Defender,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
"Bristly Bill, Spine Sower",{1}{G},2.0,Legendary Creature — Plant Druid,"Landfall — Whenever a land you control enters, put a +1/+1 counter on target creature.
{3}{G}{G}: Double the number of +1/+1 counters on each creature you control.",G,G,mythic,POTJ,Outlaws of Thunder Junction Promos,157p,2,2,,,Landfall,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Broodguard Elite,{X}{G}{G},2.0,Creature — Insect Knight,"This creature enters with X +1/+1 counters on it.
When this creature leaves the battlefield, put its counters on target creature you control.
Warp {X}{G} (You may cast this card from your hand for its warp cost. Exile this creature at the beginning of the next end step, then you may cast it from exile on a later turn.)",G,G,uncommon,EOE,Edge of Eternities,175,0,0,,,Warp,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Broodrage Mycoid,{3}{B},4.0,Creature — Fungus,"At the beginning of your end step, if you descended this turn, create a 1/1 black Fungus creature token with ""This token can't block."" (You descended if a permanent card was put into your graveyard from anywhere.)",B,B,common,LCI,The Lost Caverns of Ixalan,95,4,3,,,,token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Broodspinner,{B}{G},2.0,Creature — Spider,"Reach
When this creature enters, surveil 2. (Look at the top two cards of your library, then put any number of them into your graveyard and the rest on top of your library in any order.)
{4}{B}{G}, {T}, Sacrifice this creature: Create a number of 1/1 black and green Insect creature tokens with flying equal to the number of card types among cards in your graveyard.","B,G","B,G",uncommon,DSK,Duskmourn: House of Horror,211,2,3,,,Surveil;Reach,reach;surveil;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Bruse Tarl, Roving Rancher",{2}{R}{W},4.0,Legendary Creature — Human Warrior,"Oxen you control have double strike.
Whenever Bruse Tarl enters or attacks, exile the top card of your library. If it's a land card, create a 2/2 white Ox creature token. Otherwise, you may cast it until the end of your next turn.","R,W","R,W",rare,OTJ,Outlaws of Thunder Junction,350,4,3,,,,token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
Bubble Smuggler,{1}{U},2.0,Creature — Octopus Fish,"Disguise {5}{U} (You may cast this card face down for {3} as a 2/2 creature with ward {2}. Turn it face up any time for its disguise cost.)
As this creature is turned face up, put four +1/+1 counters on it.",U,U,common,MKM,Murders at Karlov Manor,41,2,1,,,Disguise,protection;pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Bulwark Ox,{1}{W},2.0,Creature — Ox Mount,"Whenever this creature attacks while saddled, put a +1/+1 counter on target creature.
Sacrifice this creature: Creatures you control with counters on them gain hexproof and indestructible until end of turn.
Saddle 1 (Tap any number of other creatures you control with total power 1 or more: This Mount becomes saddled until end of turn. Saddle only as a sorcery.)",W,W,rare,DFT,Aetherdrift,7,2,2,,,Saddle,protection;pump;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Bumi, King of Three Trials",{5}{G},6.0,Legendary Creature — Human Noble Ally,"When Bumi enters, choose up to X, where X is the number of Lesson cards in your graveyard —
• Put three +1/+1 counters on Bumi.
• Target player scries 3.
• Earthbend 3. (Target land you control becomes a 0/0 creature with haste that's still a land. Put three +1/+1 counters on it. When it dies or is exiled, return it to the battlefield tapped.)",G,G,uncommon,TLA,Avatar: The Last Airbender,169,4,4,,,Earthbend,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Bumi, Unleashed",{3}{R}{G},5.0,Legendary Creature — Human Noble Ally,"Trample
When Bumi enters, earthbend 4.
Whenever Bumi deals combat damage to a player, untap all lands you control. After this phase, there is an additional combat phase. Only land creatures can attack during that combat phase.","G,R","G,R",mythic,PTLA,Avatar: The Last Airbender Promos,211s,5,4,,,Trample;Earthbend,trample,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
