name,mana_cost,cmc,type_line,oracle_text,colors,color_identity,rarity,set,set_name,collector_number,power,toughness,loyalty,produced_mana,keywords,tags,legal_formats
Claim Jumper,{2}{W},3.0,Creature — Rabbit Mercenary,"Vigilance
When this creature enters, if an opponent controls more lands than you, you may search your library for a Plains card and put it onto the battlefield tapped. Then if an opponent controls more lands than you, repeat this process once. If you search your library this way, shuffle.",W,W,rare,SOC,Secrets of Strixhaven Commander,140,3,3,,,Vigilance,vigilance,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
Clammy Prowler,{3}{U},4.0,Enchantment Creature — Horror,"Whenever this creature attacks, another target attacking creature can't be blocked this turn.",U,U,common,DSK,Duskmourn: House of Horror,45,2,5,,,,tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Clandestine Meddler,{2}{B},3.0,Creature — Vampire Rogue,"When this creature enters, suspect up to one other target creature you control. (A suspected creature has menace and can't block.)
Whenever one or more suspected creatures you control attack, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)",B,B,uncommon,MKM,Murders at Karlov Manor,82,3,2,,,Surveil,surveil;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Clarion Conqueror,{2}{W},3.0,Creature — Dragon,"Flying
Activated abilities of artifacts, creatures, and planeswalkers can't be activated.",W,W,mythic,TDM,Tarkir: Dragonstorm,400,3,3,,,Flying,flying,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Clement, the Worrywort",{1}{G}{U},3.0,Legendary Creature — Frog Druid,"Vigilance
Whenever Clement or another creature you control enters, return up to one target creature you control with lesser mana value to its owner's hand.
Frogs you control have ""{T}: Add {G} or {U}. Spend this mana only to cast a creature spell.""","G,U","G,U",rare,BLB,Bloomburrow,347,3,3,,"G,U",Vigilance,bounce;ramp;tribal;vigilance,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Clifftop Lookout,{2}{G},3.0,Creature — Frog Scout,"Reach
When this creature enters, reveal cards from the top of your library until you reveal a land card. Put that card onto the battlefield tapped and the rest on the bottom of your library in a random order.",G,G,uncommon,BLB,Bloomburrow,168,1,2,,,Reach,mill;reach,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Clinquant Skymage,{3}{U},4.0,Creature — Bird Wizard,"Flying
Whenever you draw a card, put a +1/+1 counter on this creature.",U,U,uncommon,FDN,Foundations,33,1,1,,,Flying,draw;flying;pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Clive, Ifrit's Dominant // Ifrit, Warden of Inferno",,6.0,Legendary Creature — Human Noble Warrior // Legendary Enchantment Creature — Saga Demon,,,R,mythic,PFIN,Final Fantasy Promos,133s,,,,R,Transform;Fight,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Clockwork Percussionist,{R},1.0,Artifact Creature — Monkey Toy,"Haste
When this creature dies, exile the top card of your library. You may play it until the end of your next turn.",R,R,common,DSK,Duskmourn: House of Horror,130,1,1,,,Haste,haste,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Cloud of Darkness,{2}{B}{G}{G},5.0,Legendary Creature — Avatar,"Flying
Particle Beam — When Cloud of Darkness enters, target creature an opponent controls gets -X/-X until end of turn, where X is the number of permanent cards in your graveyard.","B,G","B,G",uncommon,FIN,Final Fantasy,217,3,3,,,Particle Beam;Flying,flying,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Cloud, Midgar Mercenary",{W}{W},2.0,Legendary Creature — Human Soldier Mercenary,"When Cloud enters, search your library for an Equipment card, reveal it, put it into your hand, then shuffle.
As long as Cloud is equipped, if a triggered ability of Cloud or an Equipment attached to it triggers, that ability triggers an additional time.",W,W,mythic,PMEI,Media and Collaboration Promos,2025-21,2,1,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Cloud, Planet's Champion",{3}{R}{W},5.0,Legendary Creature — Human Soldier Mercenary,"During your turn, as long as Cloud is equipped, it has double strike and indestructible. (This creature deals both first-strike and regular combat damage. Damage and effects that say ""destroy"" don't destroy this creature.)
Equip abilities you activate that target Cloud cost {2} less to activate.","R,W","R,W",mythic,FIN,Final Fantasy,482,4,4,,,,protection,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Cloudblazer,{3}{W}{U},5.0,Creature — Human Scout,"Flying
When this creature enters, you gain 2 life and draw two cards.","U,W","U,W",uncommon,BLC,Bloomburrow Commander,249,2,2,,,Flying,draw;flying;lifegain,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Cloudbound Moogle,{3}{W}{W},5.0,Creature — Moogle,"Flying
When this creature enters, put a +1/+1 counter on target creature.
Plainscycling {2} ({2}, Discard this card: Search your library for a Plains card, reveal it, put it into your hand, then shuffle.)",W,W,common,FIN,Final Fantasy,11,2,3,,,Flying;Plainscycling;Landcycling;Typecycling;Cycling,flying;pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Cloudsculpt Technician,{2}{U},3.0,Creature — Jellyfish Artificer,"Flying
As long as you control an artifact, this creature gets +1/+0.",U,U,common,EOE,Edge of Eternities,49,1,4,,,Flying,flying;pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Cloudspire Captain,{2}{W},3.0,Creature — Human Pilot,"Mounts and Vehicles you control get +1/+1.
This creature saddles Mounts and crews Vehicles as though its power were 2 greater.",W,W,uncommon,DFT,Aetherdrift,9,2,3,,,,tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Cloudspire Coordinator,{R}{W},2.0,Creature — Human Pilot,"When this creature enters, scry 2.
{T}: Create X 1/1 colorless Pilot creature tokens, where X is the number of Mounts and/or Vehicles that entered the battlefield under your control this turn. The tokens have ""This token saddles Mounts and crews Vehicles as though its power were 2 greater.""","R,W","R,W",uncommon,DFT,Aetherdrift,196,3,1,,,Scry,scry;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Coalstoke Gearhulk,{1}{B}{B}{R}{R},5.0,Artifact Creature — Construct,"Menace, deathtouch
When this creature enters, put target creature card with mana value 4 or less from a graveyard onto the battlefield under your control with a finality counter on it. That creature gains menace, deathtouch, and haste. At the beginning of your next end step, exile that creature.","B,R","B,R",mythic,PDFT,Aetherdrift Promos,198s,5,4,,,Menace;Deathtouch,deathtouch;menace,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Coati Scavenger,{2}{G},3.0,Creature — Raccoon,"Descend 4 — When this creature enters, if there are four or more permanent cards in your graveyard, return target permanent card from your graveyard to your hand.",G,G,uncommon,LCI,The Lost Caverns of Ixalan,179,3,2,,,Descend,bounce,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Codecracker Hound,{2}{U},3.0,Creature — Dog,"When this creature enters, look at the top two cards of your library. Put one into your hand and the other into your graveyard.
Warp {2}{U} (You may cast this card from your hand for its warp cost. Exile this creature at the beginning of the next end step, then you may cast it from exile on a later turn.)",U,U,uncommon,EOE,Edge of Eternities,50,2,1,,,Warp,tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Coeurl,{1}{W},2.0,Creature — Cat Beast,"{1}{W}, {T}: Tap target nonenchantment creature.",W,W,common,FIN,Final Fantasy,12,2,2,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Cogwork Wrestler,{U},1.0,Artifact Creature — Gnome,"Flash
When this creature enters, target creature an opponent controls gets -2/-0 until end of turn.",U,U,common,LCI,The Lost Caverns of Ixalan,49,1,2,,,Flash,flash,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Cold Case Cracker,{3}{U},4.0,Creature — Spirit Detective,"Flying
When this creature dies, investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this token: Draw a card."")",U,U,common,MKM,Murders at Karlov Manor,46,3,3,,,Flying;Investigate,draw;flying;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Coliseum Behemoth,{5}{G}{G},7.0,Creature — Beast,"Trample
When this creature enters, choose one —
• Destroy target artifact or enchantment.
• Draw a card.",G,G,uncommon,FIN,Final Fantasy,181,7,7,,,Trample,draw;removal;trample,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Colorstorm Stallion,{1}{U}{R},3.0,Creature — Elemental Horse,"Ward {1}, haste
Opus — Whenever you cast an instant or sorcery spell, this creature gets +1/+1 until end of turn. If five or more mana was spent to cast that spell, create a token that's a copy of this creature.","R,U","R,U",rare,SOS,Secrets of Strixhaven,299,3,3,,,Haste;Ward;Opus,haste;protection;pump;token,"standard,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Colossadactyl,{2}{G}{G},4.0,Creature — Dinosaur,"Reach, trample",G,G,uncommon,LCI,The Lost Caverns of Ixalan,180,4,5,,,Reach;Trample,reach;trample,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Colossal Rattlewurm,{2}{G}{G},4.0,Creature — Wurm,"Colossal Rattlewurm has flash as long as you control a Desert.
Trample
{1}{G}, Exile this card from your graveyard: Search your library for a Desert card, put it onto the battlefield tapped, then shuffle.",G,G,rare,OTJ,Outlaws of Thunder Junction,159,6,5,,,Trample,trample,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
Colossus of the Blood Age,{4}{R}{W},6.0,Artifact Creature — Construct,"When this creature enters, it deals 3 damage to each opponent and you gain 3 life.
When this creature dies, discard any number of cards, then draw that many cards plus one.","R,W","R,W",uncommon,SOS,Secrets of Strixhaven,181,6,6,,,,lifegain,"standard,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Combustion Man,{3}{R}{R},5.0,Legendary Creature — Human Assassin,"Whenever Combustion Man attacks, destroy target permanent unless its controller has Combustion Man deal damage to them equal to his power.",R,R,uncommon,TLA,Avatar: The Last Airbender,127,4,6,,,,removal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Comet Crawler,{2}{B},3.0,Creature — Insect Horror,"Lifelink
Whenever this creature attacks, you may sacrifice another creature or artifact. If you do, this creature gets +2/+0 until end of turn.",B,B,common,EOE,Edge of Eternities,92,2,3,,,Lifelink,lifegain;pump;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Common Crook,{1}{B},2.0,Creature — Human Rogue Villain,"When this creature dies, create a Treasure token. (It's an artifact with ""{T}, Sacrifice this token: Add one mana of any color."")",B,B,common,SPM,Marvel's Spider-Man,53,2,2,,"B,G,R,U,W",Treasure,token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Compass Gnome,{2},2.0,Artifact Creature — Gnome,"When this creature enters, you may search your library for a basic land card or Cave card, reveal it, then shuffle and put that card on top.",,,common,LCI,The Lost Caverns of Ixalan,250,2,1,,,,ramp,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Compassionate Healer,{1}{W},2.0,Creature — Human Cleric Ally,"Whenever this creature becomes tapped, you gain 1 life and scry 1. (Look at the top card of your library. You may put it on the bottom.)",W,W,common,TLA,Avatar: The Last Airbender,13,2,2,,,Scry,lifegain;scry,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Conceited Witch // Price of Beauty,{2}{B} // {B},3.0,Creature — Human Warlock // Sorcery — Adventure,,B,B,common,WOE,Wilds of Eldraine,84,2,3,,,Role token;Menace,menace,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Conciliator's Duelist,{W}{W}{B}{B},4.0,Creature — Kor Warlock,"When this creature enters, draw a card. Each player loses 1 life.
Repartee — Whenever you cast an instant or sorcery spell that targets a creature, exile up to one target creature. Return that card to the battlefield under its owner's control at the beginning of the next end step.","B,W","B,W",rare,SOS,Secrets of Strixhaven,348,4,3,,,Repartee,draw,"standard,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Congregation Gryff,{1}{G}{W},3.0,Creature — Hippogriff Mount,"Flying, lifelink
Whenever this creature attacks while saddled, it gets +X/+X until end of turn, where X is the number of Mounts you control.
Saddle 3 (Tap any number of other creatures you control with total power 3 or more: This Mount becomes saddled until end of turn. Saddle only as a sorcery.)","G,W","G,W",uncommon,OTJ,Outlaws of Thunder Junction,200,1,4,,,Flying;Lifelink;Saddle,flying;lifegain;pump;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Conspiracy Unraveler,{5}{U}{U},7.0,Creature — Sphinx Detective,"Flying
You may collect evidence 10 rather than pay the mana cost for spells you cast. (To collect evidence 10, exile cards with total mana value 10 or greater from your graveyard.)",U,U,mythic,MKM,Murders at Karlov Manor,341,6,6,,,Flying;Collect evidence,flying,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
Constrictor Sage,{4}{U},5.0,Creature — Snake Wizard,"When this creature enters, tap target creature an opponent controls and put a stun counter on it. (If a permanent with a stun counter would become untapped, remove one from it instead.)
Renew — {2}{U}, Exile this card from your graveyard: Tap target creature an opponent controls and put a stun counter on it. Activate only as a sorcery.",U,U,uncommon,TDM,Tarkir: Dragonstorm,39,4,4,,,Renew,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Consuming Aberration,{3}{U}{B},5.0,Creature — Horror,"Consuming Aberration's power and toughness are each equal to the number of cards in your opponents' graveyards.
Whenever you cast a spell, each opponent reveals cards from the top of their library until they reveal a land card, then puts those cards into their graveyard.","B,U","B,U",rare,PLST,The List,GK1-10,*,*,,,,mill,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Cori Mountain Stalwart,{1}{R}{W},3.0,Creature — Human Monk,"Flurry — Whenever you cast your second spell each turn, this creature deals 2 damage to each opponent and you gain 2 life.","R,W","R,W",uncommon,TDM,Tarkir: Dragonstorm,175,3,3,,,Flurry,lifegain,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Cornered Crook,{4}{R},5.0,Creature — Lizard Warrior,"When this creature enters, you may sacrifice an artifact. When you do, this creature deals 3 damage to any target.",R,R,uncommon,MKM,Murders at Karlov Manor,120,5,4,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Corpseberry Cultivator,{1}{B/G}{B/G},3.0,Creature — Squirrel Warlock,"At the beginning of combat on your turn, you may forage. (Exile three cards from your graveyard or sacrifice a Food.)
Whenever you forage, put a +1/+1 counter on this creature.","B,G","B,G",common,BLB,Bloomburrow,210,2,3,,,Forage,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Corrupt Court Official,{1}{B},2.0,Creature — Human Advisor,"When this creature enters, target opponent discards a card.",B,B,common,TLA,Avatar: The Last Airbender,92,1,1,,,,discard,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel,predh"
Corsair Captain,{2}{U},3.0,Creature — Human Pirate,"When this creature enters, create a Treasure token. (It's an artifact with ""{T}, Sacrifice this token: Add one mana of any color."")
Other Pirates you control get +1/+1.",U,U,rare,JMP,Jumpstart,11,2,2,,"B,G,R,U,W",Treasure,token;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Coruscation Mage,{1}{R},2.0,Creature — Otter Wizard,"Offspring {2} (You may pay an additional {2} as you cast this spell. If you do, when this creature enters, create a 1/1 token copy of it.)
Whenever you cast a noncreature spell, this creature deals 1 damage to each opponent.",R,R,uncommon,BLB,Bloomburrow,131,2,2,,,Offspring,token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Cosmic Spider-Man,{W}{U}{B}{R}{G},5.0,Legendary Creature — Spider Human Hero,"Flying, first strike, trample, lifelink, haste
At the beginning of combat on your turn, other Spiders you control gain flying, first strike, trample, lifelink, and haste until end of turn.","B,G,R,U,W","B,G,R,U,W",mythic,SPM,Marvel's Spider-Man,271,5,5,,,Flying;Lifelink;First strike;Haste;Trample,flying;haste;lifegain;trample;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Cosmogoyf,{B}{G},2.0,Creature — Elemental Lhurgoyf,Cosmogoyf's power is equal to the number of cards you own in exile and its toughness is equal to that number plus 1.,"B,G","B,G",rare,PEOE,Edge of Eternities Promos,215s,*,1+*,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Cosmogrand Zenith,{2}{W},3.0,Creature — Human Soldier,"Whenever you cast your second spell each turn, choose one —
• Create two 1/1 white Human Soldier creature tokens.
• Put a +1/+1 counter on each creature you control.",W,W,mythic,EOE,Edge of Eternities,9,2,4,,,,pump;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Council of Echoes,{4}{U}{U},6.0,Creature — Spirit Advisor,"Flying
Descend 4 — When this creature enters, if there are four or more permanent cards in your graveyard, return up to one target nonland permanent other than this creature to its owner's hand.",U,U,uncommon,LCI,The Lost Caverns of Ixalan,51,4,4,,,Flying;Descend,bounce;flying;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
Courageous Goblin,{1}{R},2.0,Creature — Goblin,"Whenever this creature attacks while you control a creature with power 4 or greater, this creature gets +1/+0 and gains menace until end of turn. (It can't be blocked except by two or more creatures.)",R,R,common,FDN,Foundations,82,2,2,,,,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Courier of Comestibles,{1}{G},2.0,Creature — Human Citizen,"When this creature enters, you may search your library for a Food card, reveal it, put it into your hand, then shuffle. If you don't put a card into your hand this way, create a Food token. (It's an artifact with ""{2}, {T}, Sacrifice this token: You gain 3 life."")",G,G,rare,PW26,Wizards Play Network 2026,6,1,2,,,Food,lifegain;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Coveted Falcon,{1}{U}{U},3.0,Artifact Creature — Bird,"Flying
Whenever this creature attacks, gain control of target permanent you own but don't control.
Disguise {1}{U}
When this creature is turned face up, target opponent gains control of any number of target permanents you control. Draw a card for each one they gained control of this way.",U,U,rare,MKM,Murders at Karlov Manor,393,1,4,,,Flying;Disguise,draw;flying,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
Crackling Cyclops,{2}{R},3.0,Creature — Cyclops Wizard,"Whenever you cast a noncreature spell, this creature gets +3/+0 until end of turn.",R,R,common,FDN,Foundations,83,0,4,,,,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Craterhoof Behemoth,{5}{G}{G}{G},8.0,Creature — Beast,"Haste
When this creature enters, creatures you control gain trample and get +X/+X until end of turn, where X is the number of creatures you control.",G,G,mythic,CMM,Commander Masters,556,5,5,,,Haste,haste;pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Creakwood Safewright,{1}{B},2.0,Creature — Elf Warrior,"This creature enters with three -1/-1 counters on it.
At the beginning of your end step, if there is an Elf card in your graveyard and this creature has a -1/-1 counter on it, remove a -1/-1 counter from this creature.",B,B,uncommon,ECL,Lorwyn Eclipsed,96,5,5,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Creeping Peeper,{1}{U},2.0,Creature — Eye,"{T}: Add {U}. Spend this mana only to cast an enchantment spell, unlock a door, or turn a permanent face up.",U,U,common,DSK,Duskmourn: House of Horror,46,2,1,,U,,ramp,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Crime Novelist,{2}{R},3.0,Creature — Goblin Bard,"Whenever you sacrifice an artifact, put a +1/+1 counter on this creature and add {R}.",R,R,uncommon,MKM,Murders at Karlov Manor,121,1,3,,R,,pump;ramp,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Crimestopper Sprite,{2}{U},3.0,Creature — Faerie Detective,"As an additional cost to cast this spell, you may collect evidence 6. (Exile cards with total mana value 6 or greater from your graveyard.)
Flying
When this creature enters, tap target creature. If evidence was collected, put a stun counter on it. (If a permanent with a stun counter would become untapped, remove one from it instead.)",U,U,common,MKM,Murders at Karlov Manor,49,2,2,,,Flying;Collect evidence,flying,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Crossroads Watcher,{2}{G},3.0,Creature — Kithkin Ranger,"Trample
Whenever another creature you control enters, this creature gets +1/+0 until end of turn.",G,G,common,ECL,Lorwyn Eclipsed,173,3,3,,,Trample,pump;trample;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Crossway Troublemakers,{5}{B},6.0,Creature — Vampire,"Attacking Vampires you control have deathtouch and lifelink. (Any amount of damage they deal to a creature is enough to destroy it. Damage dealt by those creatures also causes their controller to gain that much life.)
Whenever a Vampire you control dies, you may pay 2 life. If you do, draw a card.",B,B,rare,FDN,Foundations,518,5,5,,,,draw;lifegain;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Crow of Dark Tidings,{2}{B},3.0,Creature — Zombie Bird,"Flying
When this creature enters or dies, mill two cards. (Put the top two cards of your library into your graveyard.)",B,B,common,SOI,Shadows over Innistrad,105,2,1,,,Flying;Mill,flying;mill,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Crowd-Control Warden,{3}{G}{W},5.0,Creature — Centaur Soldier,"As this creature enters or is turned face up, put X +1/+1 counters on it, where X is the number of other creatures you control.
Disguise {3}{G/W}{G/W} (You may cast this card face down for {3} as a 2/2 creature with ward {2}. Turn it face up any time for its disguise cost.)","G,W","G,W",common,MKM,Murders at Karlov Manor,193,4,4,,,Disguise,protection;pump;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Cruel Administrator,{3}{B}{R},5.0,Creature — Human Soldier,"Raid — This creature enters with a +1/+1 counter on it if you attacked this turn.
Whenever this creature attacks, create a 2/2 red Soldier creature token with firebending 1. (Whenever it attacks, add {R}. This mana lasts until end of combat.)","B,R","B,R",uncommon,TLA,Avatar: The Last Airbender,213,5,4,,R,Raid,pump;ramp;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Cruel Somnophage // Can't Wake Up,{1}{B} // {1}{U},2.0,Creature — Nightmare // Sorcery — Adventure,,B,"B,U",rare,WOE,Wilds of Eldraine,222,*,*,,,Mill,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
Crusader of Odric,{2}{W},3.0,Creature — Human Soldier,Crusader of Odric's power and toughness are each equal to the number of creatures you control.,W,W,common,FDN,Foundations,569,*,*,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Crustacean Commando,{1}{U},2.0,Creature — Crab Mutant Soldier,"When this creature enters, create a Mutagen token. (It's an artifact with ""{1}, {T}, Sacrifice this token: Put a +1/+1 counter on target creature. Activate only as a sorcery."")",U,U,common,TMT,Teenage Mutant Ninja Turtles,33,0,3,,,,pump;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Crypt Feaster,{3}{B},4.0,Creature — Zombie,"Menace (This creature can't be blocked except by two or more creatures.)
Threshold — Whenever this creature attacks, if there are seven or more cards in your graveyard, this creature gets +2/+0 until end of turn.",B,B,common,FDN,Foundations,59,3,4,,,Threshold;Menace,menace;pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
