name,mana_cost,cmc,type_line,oracle_text,colors,color_identity,rarity,set,set_name,collector_number,power,toughness,loyalty,produced_mana,keywords,tags,legal_formats
"Doc Aurlock, Grizzled Genius",{G}{U},2.0,Legendary Creature — Bear Druid,"Spells you cast from your graveyard or from exile cost {2} less to cast.
Plotting cards from your hand costs {2} less.","G,U","G,U",uncommon,OTJ,Outlaws of Thunder Junction,201,2,3,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Doc Ock's Henchmen,{2}{U},3.0,Creature — Human Villain,"Flash
Whenever this creature attacks, it connives. (Draw a card, then discard a card. If you discarded a nonland card, put a +1/+1 counter on this creature.)",U,U,common,SPM,Marvel's Spider-Man,30,2,1,,,Flash;Connive,draw;flash;pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
"Doc Ock, Sinister Scientist",{4}{U},5.0,Legendary Creature — Human Scientist Villain,"As long as there are eight or more cards in your graveyard, Doc Ock has base power and toughness 8/8.
As long as you control another Villain, Doc Ock has hexproof. (He can't be the target of spells or abilities your opponents control.)",U,U,common,OM1,Through the Omenpaths,38,4,5,,,,protection;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Dockworker Drone,{1}{W},2.0,Artifact Creature — Robot,"This creature enters with a +1/+1 counter on it.
When this creature dies, put its counters on target creature you control.",W,W,common,EOE,Edge of Eternities,11,1,1,,,,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
"Doctor Octopus, Master Planner",{5}{U}{B},7.0,Legendary Creature — Human Scientist Villain,"Other Villains you control get +2/+2.
Your maximum hand size is eight.
At the beginning of your end step, if you have fewer than eight cards in hand, draw cards equal to the difference.","B,U","B,U",mythic,SPM,Marvel's Spider-Man,128,4,8,,,,draw;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Dog Walker,{R}{W},2.0,Creature — Human Citizen,"Vigilance
Disguise {R/W}{R/W} (You may cast this card face down for {3} as a 2/2 creature with ward {2}. Turn it face up any time for its disguise cost.)
When this creature is turned face up, create two tapped 1/1 white Dog creature tokens.","R,W","R,W",common,MKM,Murders at Karlov Manor,197,3,1,,,Vigilance;Disguise,protection;token;vigilance,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
"Don & Leo, Problem Solvers",{3}{W/U}{W/U},5.0,Legendary Creature — Mutant Ninja Turtle,"Vigilance
At the beginning of your end step, exile up to one target artifact you control and up to one target creature you control. Then return them to the battlefield under their owners' control.","U,W","U,W",rare,TMT,Teenage Mutant Ninja Turtles,242,4,6,,,Vigilance,vigilance,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Don & Raph, Hard Science",{1}{U/R}{U/R},3.0,Legendary Creature — Mutant Ninja Turtle,"Menace
Whenever Don & Raph attack, the next noncreature spell you cast this turn has affinity for artifacts. (It costs {1} less to cast for each artifact you control.)","R,U","R,U",rare,TMT,Teenage Mutant Ninja Turtles,243,2,4,,,Menace,menace,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Donatello, Gadget Master",{2}{U},3.0,Legendary Creature — Mutant Ninja Turtle,"Sneak {1}{U} (You may cast this spell for {1}{U} if you also return an unblocked attacker you control to hand during the declare blockers step. He enters tapped and attacking.)
Whenever Donatello deals combat damage to a player, create a token that's a copy of target artifact you control.",U,U,rare,TMT,Teenage Mutant Ninja Turtles,212,3,2,,,Sneak,token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Donatello, Mutant Mechanic",{3}{U},4.0,Legendary Creature — Mutant Ninja Turtle,"{T}: Put three +1/+1 counters on target artifact you control. If it isn't a creature, it becomes a 0/0 Robot creature in addition to its other types. Activate only as a sorcery.
Whenever an artifact you control is put into a graveyard from the battlefield, if it had counters on it, put those counters on up to one target artifact or creature you control.",U,U,mythic,TMT,Teenage Mutant Ninja Turtles,36,3,5,,,,pump;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Donatello, Turtle Techie",{3}{U},4.0,Legendary Creature — Mutant Ninja Turtle,"When Donatello enters, if you control an artifact, draw a card.",U,U,common,TMT,Teenage Mutant Ninja Turtles,37,3,4,,,,draw,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
"Donatello, Way with Machines",{2}{U},3.0,Legendary Creature — Mutant Ninja Turtle,"Flying
Whenever an artifact you control enters, put a +1/+1 counter on Donatello.",U,U,uncommon,TMT,Teenage Mutant Ninja Turtles,197,1,2,,,Flying,flying;pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Doomsday Excruciator,{B}{B}{B}{B}{B}{B},6.0,Creature — Demon,"Flying
When this creature enters, if it was cast, each player exiles all but the bottom six cards of their library face down.
At the beginning of your upkeep, draw a card.",B,B,rare,PDSK,Duskmourn: House of Horror Promos,94s,6,6,,,Flying,draw;flying,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Doorkeeper Thrull,{1}{W},2.0,Creature — Thrull,"Flash
Flying
Artifacts and creatures entering don't cause abilities to trigger.",W,W,rare,MKM,Murders at Karlov Manor,338,1,2,,,Flying;Flash,flash;flying,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
"Doran, Besieged by Time",{1}{W}{B}{G},4.0,Legendary Creature — Treefolk Druid,"Each creature spell you cast with toughness greater than its power costs {1} less to cast.
Whenever a creature you control attacks or blocks, it gets +X/+X until end of turn, where X is the difference between its power and toughness.","B,G,W","B,G,W",rare,PECL,Lorwyn Eclipsed Promos,215p,0,5,,,,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Dour Port-Mage,{1}{U},2.0,Creature — Frog Wizard,"Whenever one or more other creatures you control leave the battlefield without dying, draw a card.
{1}{U}, {T}: Return another target creature you control to its owner's hand.",U,U,rare,PBLB,Bloomburrow Promos,47s,1,3,,,,draw;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Downwind Ambusher,{3}{B},4.0,Creature — Skunk Assassin,"Flash
When this creature enters, choose one —
• Target creature an opponent controls gets -1/-1 until end of turn.
• Destroy target creature an opponent controls that was dealt damage this turn.",B,B,uncommon,BLB,Bloomburrow,92,4,2,,,Flash,flash;removal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Draconautics Engineer,{1}{R},2.0,Creature — Goblin Artificer,"Exhaust — {R}: Other creatures you control gain haste until end of turn. Put a +1/+1 counter on this creature. (Activate each exhaust ability only once.)
Exhaust — {3}{R}: Create a 4/4 red Dinosaur Dragon creature token with flying.",R,R,rare,DFT,Aetherdrift,341,2,2,,,Exhaust,pump;token;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Dracosaur Auxiliary,{4}{R}{R},6.0,Creature — Dinosaur Dragon Mount,"Flying, haste
Whenever this creature attacks while saddled, it deals 2 damage to any target.
Saddle 3 (Tap any number of other creatures you control with total power 3 or more: This Mount becomes saddled until end of turn. Saddle only as a sorcery.)",R,R,uncommon,DFT,Aetherdrift,122,4,4,,,Flying;Saddle;Haste,flying;haste;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Dragon Mage,{5}{R}{R},7.0,Creature — Dragon Wizard,"Flying
Whenever this creature deals combat damage to a player, each player discards their hand, then draws seven cards.",R,R,uncommon,SCD,Starter Commander Decks,132,5,5,,,Flying,flying,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel,premodern,predh"
Dragon Sniper,{G},1.0,Creature — Human Archer,"Vigilance, reach, deathtouch",G,G,uncommon,TDM,Tarkir: Dragonstorm,139,1,1,,,Reach;Vigilance;Deathtouch,deathtouch;reach;vigilance,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Dragon Trainer,{3}{R}{R},5.0,Creature — Human,"When this creature enters, create a 4/4 red Dragon creature token with flying.",R,R,uncommon,FDN,Foundations,84,1,1,,,,token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Dragonback Lancer,{3}{W},4.0,Creature — Human Soldier,"Flying
Mobilize 1 (Whenever this creature attacks, create a tapped and attacking 1/1 red Warrior creature token. Sacrifice it at the beginning of the next end step.)",W,W,common,TDM,Tarkir: Dragonstorm,9,3,3,,,Flying;Mobilize,flying;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Dragonfly Swarm,{1}{U}{R},3.0,Creature — Dragon Insect,"Flying, ward {1} (Whenever this creature becomes the target of a spell or ability an opponent controls, counter it unless that player pays {1}.)
This creature's power is equal to the number of noncreature, nonland cards in your graveyard.
When this creature dies, if there's a Lesson card in your graveyard, draw a card.","R,U","R,U",uncommon,TLA,Avatar: The Last Airbender,215,*,3,,,Flying;Ward,draw;flying;protection,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Dragonhawk, Fate's Tempest",{3}{R}{R},5.0,Legendary Creature — Bird Dragon,"Flying
Whenever Dragonhawk enters or attacks, exile the top X cards of your library, where X is the number of creatures you control with power 4 or greater. You may play those cards until your next end step. At the beginning of your next end step, Dragonhawk deals 2 damage to each opponent for each of those cards that are still exiled.",R,R,mythic,BLB,Bloomburrow,132,5,5,,,Flying,flying,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Dragonlord's Servant,{1}{R},2.0,Creature — Goblin Shaman,Dragon spells you cast cost {1} less to cast.,R,R,uncommon,AFC,Forgotten Realms Commander,123,1,3,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Dragonmaster Outcast,{R},1.0,Creature — Human Shaman,"At the beginning of your upkeep, if you control six or more lands, create a 5/5 red Dragon creature token with flying.",R,R,mythic,AFC,Forgotten Realms Commander,124,1,1,,,,token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel,predh"
Dragonologist,{2}{U},3.0,Creature — Human Wizard,"When this creature enters, look at the top six cards of your library. You may reveal an instant, sorcery, or Dragon card from among them and put it into your hand. Put the rest on the bottom of your library in a random order.
Untapped Dragons you control have hexproof.",U,U,rare,PTDM,Tarkir: Dragonstorm Promos,42p,1,3,,,,protection;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Dragonstorm Forecaster,{U},1.0,Creature — Human Scout,"{2}, {T}: Search your library for a card named Dragonstorm Globe or Boulderborn Dragon, reveal it, put it into your hand, then shuffle.",U,U,uncommon,TDM,Tarkir: Dragonstorm,43,0,3,,,,tutor,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Dragoon's Wyvern,{2}{U},3.0,Creature — Drake,"Flying
When this creature enters, create a 1/1 colorless Hero creature token.",U,U,common,FIN,Final Fantasy,49,2,1,,,Flying,flying;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Drake Hatcher,{1}{U},2.0,Creature — Human Wizard,"Vigilance, prowess (Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)
Whenever this creature deals combat damage to a player, put that many incubation counters on it.
Remove three incubation counters from this creature: Create a 2/2 blue Drake creature token with flying.",U,U,rare,FDN,Foundations,374,1,3,,,Prowess;Vigilance,pump;token;vigilance,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Drakuseth, Maw of Flames",{4}{R}{R}{R},7.0,Legendary Creature — Dragon,"Flying
Whenever Drakuseth attacks, it deals 4 damage to any target and 3 damage to each of up to two other targets.",R,R,rare,FDN,Foundations,193,7,7,,,Flying,flying;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Dreadwing Scavenger,{1}{U}{B},3.0,Creature — Nightmare Bird,"Flying
Whenever this creature enters or attacks, draw a card, then discard a card.
Threshold — This creature gets +1/+1 and has deathtouch as long as there are seven or more cards in your graveyard.","B,U","B,U",uncommon,FDN,Foundations,118,2,2,,,Flying;Threshold,draw;flying;pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Dream Beavers,{B},1.0,Creature — Beaver Nightmare,"Flying
When this creature enters, each opponent loses 1 life and you gain 1 life. Scry 1. (Look at the top card of your library. You may put that card on the bottom.)",B,B,uncommon,TMT,Teenage Mutant Ninja Turtles,62,1,1,,,Scry;Flying,flying;lifegain;scry,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Dream Seizer,{3}{B},4.0,Creature — Faerie Rogue,"Flying
When this creature enters, you may blight 1. If you do, each opponent discards a card. (To blight 1, put a -1/-1 counter on a creature you control.)",B,B,common,ECL,Lorwyn Eclipsed,101,3,2,,,Blight;Flying,discard;flying,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Dream Spoilers,{3}{B},4.0,Creature — Faerie Warlock,"Flying
Whenever you cast a spell during an opponent's turn, up to one target creature an opponent controls gets -1/-1 until end of turn.",B,B,uncommon,WOE,Wilds of Eldraine,85,2,2,,,Flying,flying,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Dreamdew Entrancer,{2}{G}{U},4.0,Creature — Frog Wizard,"Reach
When this creature enters, tap up to one target creature and put three stun counters on it. If you control that creature, draw two cards.","G,U","G,U",rare,BLB,Bloomburrow,365,3,4,,,Reach,draw;reach,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Driftgloom Coyote,{3}{W}{W},5.0,Creature — Elemental Coyote,"When this creature enters, exile target creature an opponent controls until this creature leaves the battlefield. If that creature had power 2 or less, put a +1/+1 counter on this creature.",W,W,uncommon,BLB,Bloomburrow,11,3,4,,,,pump;removal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Driver of the Dead,{3}{B},4.0,Creature — Vampire,"When this creature dies, return target creature card with mana value 2 or less from your graveyard to the battlefield.",B,B,common,FDN,Foundations,605,3,2,,,,bounce,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Drix Fatemaker,{3}{G},4.0,Creature — Drix Wizard,"When this creature enters, put a +1/+1 counter on target creature.
Each creature you control with a +1/+1 counter on it has trample.
Warp {1}{G} (You may cast this card from your hand for its warp cost. Exile this creature at the beginning of the next end step, then you may cast it from exile on a later turn.)",G,G,common,EOE,Edge of Eternities,178,3,2,,,Warp,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Drogskol Reaver,{5}{W}{U},7.0,Creature — Spirit,"Flying
Double strike (This creature deals both first-strike and regular combat damage.)
Lifelink (Damage dealt by this creature also causes you to gain that much life.)
Whenever you gain life, draw a card.","U,W","U,W",rare,2X2,Double Masters 2022,205,3,5,,,Flying;Lifelink;Double strike,draw;flying;lifegain,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Dropkick Bomber,{2}{R},3.0,Creature — Goblin Warrior,"Other Goblins you control get +1/+1.
{R}: Until end of turn, another target Goblin you control gains flying and ""When this creature deals combat damage, sacrifice it.""",R,R,rare,J25,Foundations Jumpstart,13,2,3,,,,tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Drover Grizzly,{2}{G},3.0,Creature — Bear Mount,"Whenever this creature attacks while saddled, creatures you control gain trample until end of turn.
Saddle 1 (Tap any number of other creatures you control with total power 1 or more: This Mount becomes saddled until end of turn. Saddle only as a sorcery.)",G,G,common,OTJ,Outlaws of Thunder Junction,161,4,2,,,Saddle,tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Druid of the Cowl,{1}{G},2.0,Creature — Elf Druid,{T}: Add {G}.,G,G,common,PLST,The List,M19-177,1,3,,G,,ramp,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Druid of the Spade,{2}{G},3.0,Creature — Rabbit Druid,"As long as you control a token, this creature gets +2/+0 and has trample.",G,G,common,BLB,Bloomburrow,170,2,3,,,,pump;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Dryad Militant,{G/W},1.0,Creature — Dryad Soldier,"({G/W} can be paid with either {G} or {W}.)
If an instant or sorcery card would be put into a graveyard from anywhere, exile it instead.","G,W","G,W",uncommon,PLST,The List,PRTR-214,2,1,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Dual-Sun Adepts,{2}{W},3.0,Creature — Human Soldier,"Double strike
{5}: Creatures you control get +1/+1 until end of turn.",W,W,uncommon,EOE,Edge of Eternities,12,2,2,,,Double strike,tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Duelist of the Mind,{1}{U},2.0,Creature — Human Advisor,"Flying, vigilance
Duelist of the Mind's power is equal to the number of cards you've drawn this turn.
Whenever you commit a crime, you may draw a card. If you do, discard a card. This ability triggers only once each turn.",U,U,rare,OTJ,Outlaws of Thunder Junction,45,*,3,,,Flying;Vigilance,draw;flying;vigilance,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
Dundoolin Weaver,{1}{G},2.0,Creature — Kithkin Druid,"When this creature enters, if you control three or more creatures, return target permanent card from your graveyard to your hand.",G,G,uncommon,ECL,Lorwyn Eclipsed,175,2,1,,,,bounce,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Dust Animus,{1}{W},2.0,Creature — Spirit,"Flying
If you control five or more untapped lands, this creature enters with two +1/+1 counters and a lifelink counter on it.
Plot {1}{W} (You may pay {1}{W} and exile this card from your hand. Cast it as a sorcery on a later turn without paying its mana cost. Plot only as a sorcery.)",W,W,rare,OTJ,Outlaws of Thunder Junction,9,2,3,,,Flying;Plot,flying;lifegain;pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
Dusyut Earthcarver,{5}{G},6.0,Creature — Elephant Druid,"Reach
When this creature enters, it endures 3. (Put three +1/+1 counters on it or create a 3/3 white Spirit creature token.)",G,G,common,TDM,Tarkir: Dragonstorm,141,4,4,,,Reach;Endure,pump;reach;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Dutiful Griffin,{3}{W}{W},5.0,Creature — Griffin,"Flying
{2}{W}, Sacrifice two enchantments: Return this card from your graveyard to your hand.",W,W,uncommon,WOE,Wilds of Eldraine,11,4,4,,,Flying,flying,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Dwarven Castle Guard,{1}{W},2.0,Creature — Dwarf Soldier,"When this creature dies, create a 1/1 colorless Hero creature token.",W,W,common,FIN,Final Fantasy,18,2,1,,,,token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Dwynen's Elite,{1}{G},2.0,Creature — Elf Warrior,"When this creature enters, if you control another Elf, create a 1/1 green Elf Warrior creature token.",G,G,uncommon,J25,Foundations Jumpstart,654,2,2,,,,token;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
"Dwynen, Gilt-Leaf Daen",{2}{G}{G},4.0,Legendary Creature — Elf Warrior,"Reach (This creature can block creatures with flying.)
Other Elf creatures you control get +1/+1.
Whenever Dwynen attacks, you gain 1 life for each attacking Elf you control.",G,G,uncommon,FDN,Foundations,217,3,4,,,Reach,lifegain;reach;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Dyadrine, Synthesis Amalgam",{X}{G}{W},2.0,Legendary Artifact Creature — Construct,"Trample
Dyadrine enters with a number of +1/+1 counters on it equal to the amount of mana spent to cast it.
Whenever you attack, you may remove a +1/+1 counter from each of two creatures you control. If you do, draw a card and create a 2/2 colorless Robot artifact creature token.","G,W","G,W",rare,EOE,Edge of Eternities,298,0,1,,,Trample,draw;pump;token;trample,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Dynamite Diver,{R},1.0,Creature — Goblin Pilot,"This creature saddles Mounts and crews Vehicles as though its power were 2 greater.
When this creature dies, it deals 1 damage to any target.",R,R,common,DFT,Aetherdrift,123,1,1,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
